"";"text";"created_at";"screen_name";"status_id";"favorite_count";"retweet_count";"hashtags";"is_retweet";"is_quote"
"11057";"Denis Allertova reaches the second week at a major for the first time with a 6-1, 6-4 victory over Magda Linette.  Will face Svitolina-Kostyuk winner in R16.";"2018-01-19 01:37:31";"Tennis_Now";"954165893310722048";0;1;"AusOpen";FALSE;FALSE
"11058";"Seriously Kumkhum is a genuine chance of a QF at  just needs error count to go down and she will be tough to beat";"2018-01-19 01:37:28";"VFebbo96";"954165883240267776";1;0;"AusOpen";FALSE;FALSE
"11059";"Edmund now needs to break Basilashvili who is serving for the set. ";"2018-01-19 01:37:22";"LeeFergusson";"954165858452074496";0;0;"AusOpen";FALSE;FALSE
"11060";"On our way to hot Friday.
#ausopen #emiratesreturn  ";"2018-01-19 01:36:41";"speake53";"954165684170317825";0;0;"ausopen emiratesreturn";FALSE;FALSE
"11061";"I'm not sure what peak Luksika Kumkhum looks like, but we might be witnessing it. #ausopen";"2018-01-19 01:36:36";"vrcsports";"954165663941189633";10;3;"ausopen";FALSE;FALSE
"11062";"Amazing shots by Kumkhum!! Way to go! ";"2018-01-19 01:36:29";"lyrashanebatao";"954165632580251649";0;0;"AusOpen";FALSE;FALSE
"11063";"vandetrump got eliminated in the first round already and konta is out too now maybe i'm winning ";"2018-01-19 01:36:21";"nyssaravalance";"954165601060212736";0;0;"AusOpen";FALSE;FALSE
"11064";"Basilashvili gets the break and will serve for the second set at *5-3...#ausopen";"2018-01-19 01:36:06";"jakedavi5";"954165537034178561";0;0;"ausopen";FALSE;FALSE
"11065";"Basilashvili breaks! He'll serve for the second set against Britain's Kyle Edmund. ";"2018-01-19 01:36:02";"UbiTennisEng";"954165522265989126";0;0;"AusOpen";FALSE;FALSE
"11066";"Every day during the  those who bet at  can get 5 in-play odds boosts. Max stake for each is a massive 200! ";"2018-01-19 01:35:55";"UkSportsTvGuide";"954165492138364929";0;0;"AusOpen";FALSE;FALSE
"11067";"William Hill are refunding all losing accumulator bets on the  if one leg of your 5 leg accumulator loses.  ";"2018-01-19 01:35:52";"streamingsport";"954165478414540801";0;0;"AusOpen";FALSE;FALSE
"11068";"Paddy Power are the best place to bet on Men's  matches. If your player goes 2 sets up they pay out early!  ";"2018-01-19 01:35:46";"bettingpro";"954165452569235456";0;0;"AusOpen";FALSE;FALSE
"11069";"Betting on the ? Betfair are proven to be best price on more matches than any other firm. 

Today's odds &gt;&gt; ";"2018-01-19 01:35:42";"livetennis";"954165439281729537";5;3;"AusOpen";FALSE;FALSE
"11070";"Good job, Denisa. Big Challenger results a few years ago, made a final at Guangzhou 2015, two Top 2 wins (Halep and Kerber), but kinda fell off. Had to qualify at  -- 3 straight-set wins in qualies, 3 straight-set wins in main draw. First Slam 4R of her career. ";"2018-01-19 01:35:27";"Hurleytennis";"954165373213052929";10;3;"AusOpen";FALSE;TRUE
"11071";"So glad today's morning session allowed me to get an extra hour's sleep! ";"2018-01-19 01:35:24";"kokudum";"954165362760675328";3;0;"AusOpen";FALSE;FALSE
"11072";"Good response.

Kumkhum breaks back straight away and we're back on serve in this decider. 1-1.

 ";"2018-01-19 01:35:17";"FSAsiaLive";"954165333882892288";2;3;"AusOpen";FALSE;FALSE
"11073";"basilashvili retrieves the break, and now threatens to take the lead in this set. 7-6, 3-4. ";"2018-01-19 01:35:16";"UbiTennisEng";"954165327960604677";0;0;"AusOpen";FALSE;FALSE
"11074";"@AustralianOpen @RodLaverArena Well played  flexed biceps  Thailand  folded hands  tennis  #ausopen";"2018-01-19 01:34:57";"damomcfadden";"954165247815725056";0;0;"ausopen";FALSE;FALSE
"11075";"Firecracker @delpotrojuan working up a sweat on the practice courts this morning!

 ";"2018-01-19 01:34:46";"AustralianOpen";"954165203481935877";123;22;"AusOpen";FALSE;FALSE
"11076";" Australia Moore/ Australia Perez have lost the second set to (10) Romania Begu/ Romania Niculescu and we move to a decider on SC3. You got this girls  raising hands  raising hands 

Moore/Perez 6-3 3-6 Begu/Niculescu ";"2018-01-19 01:34:41";"TennisAustralia";"954165181562564608";2;1;"AusOpen";FALSE;FALSE
"11077";"Jan-Lennard Struff v Roger Federer match highlights (2R) | Australian Op...  via @YouTube
#tennis ";"2018-01-19 01:34:22";"liquid_mind102";"954165101396885504";0;0;"tennis AusOpen";FALSE;FALSE
"11078";"Not a good 15 mins from Kyle this ";"2018-01-19 01:33:55";"toffeeman71";"954164986926026752";0;0;"AusOpen";FALSE;FALSE
"11079";"The latest FMLY Deportes y Ocio!  #ausopen";"2018-01-19 01:33:23";"elkynder83";"954164853706575872";0;0;"ausopen";FALSE;FALSE
"11080";"Bouncing back - in more ways than one! 

#Begu and #Niculescu have levelled it up at a set apiece, taking the second 6-3 against #Moore and #Perez.  ";"2018-01-19 01:33:22";"AustralianOpen";"954164849155518465";55;15;"Begu Niculescu Moore Perez AusOpen";FALSE;FALSE
"11081";"The momentum is now with Basilashvili. Who has won three games in a row. ";"2018-01-19 01:33:11";"LeeFergusson";"954164803613941760";0;0;"AusOpen";FALSE;FALSE
"11082";"You think Edmund has got it figured out and then three games in a row from Basilashvili. Always the way. ";"2018-01-19 01:33:04";"JStevo21";"954164774815916037";1;0;"AusOpen";FALSE;FALSE
"11083";"@Eurosport_UK how can you forget the greatest 2 hander of alllllll time?! @MonicaSeles10s #Ausopen";"2018-01-19 01:32:41";"jaidenofficial";"954164679177359362";0;0;"Ausopen";FALSE;FALSE
"11084";"Bad start from Kumkhum.

The Thai is broken in the first game of the final set, having gone 40-up.

Martic leads 1-0.  ";"2018-01-19 01:32:41";"FSAsiaLive";"954164676689985537";0;1;"AusOpen";FALSE;FALSE
"11085";"Denisa #Allertova through to R4! 

The qualifier from  Czechia  plays winner of Svitolina vs Kostyuk...

 ";"2018-01-19 01:32:39";"AustralianOpen";"954164671149359104";55;17;"Allertova AusOpen";FALSE;FALSE
"11086";"#Basilashvili is very much alive in this match... amazingly.
Three games in a row gives him a 4-3 lead in the second set.
#Edmund to serve next.
";"2018-01-19 01:32:39";"MertovsTDesk";"954164668146339841";0;0;"Basilashvili Edmund AusOpen";FALSE;FALSE
"11087";"Gael Monfils is just not as resilient as us Aussies, who are used to this sweltering heat as we work in comfortable air-conditioned rooms indoors, or clock-off when temps reach 35 outdoors.  #brutal";"2018-01-19 01:32:36";"sunnymarsdesign";"954164656259477504";0;0;"AusOpen brutal";FALSE;FALSE
"11088";"Hisense arena in #ausopen 2018. Mirny Oswald vs Brayan Bros. omg, we can't see the side of ";"2018-01-19 01:32:17";"niko_tokio";"954164579755614209";0;0;"ausopen";FALSE;FALSE
"11089";"Denisa Allertova has punched her ticket to the 4th round!

Tops Linette 6-1. 6-4

 ";"2018-01-19 01:32:08";"WTA";"954164539154665472";75;22;"AusOpen";FALSE;FALSE
"11090";" tennis  
* Edmund 7-6(0) 3-4 Basilashvili

The Georgian hits the front for the first time in the set... turning point?

LIVE BLOG  right arrow  ";"2018-01-19 01:31:42";"britwatchsports";"954164431390298112";0;0;"AusOpen";FALSE;FALSE
"11091";"Edmund should have a been a double break up but now has been broken back himself. ";"2018-01-19 01:31:27";"LeeFergusson";"954164367842594816";0;0;"AusOpen";FALSE;FALSE
"11092";"Look left, then right, then left again...

Yep, thats @DjokerNole trying out a new technique with Coach @AndreAgassi. #LeftyForehand 

 ";"2018-01-19 01:31:13";"AustralianOpen";"954164309889662978";237;65;"LeftyForehand AusOpen";FALSE;FALSE
"11093";"First player into the second week of  is Czech qualifier Denisa Allertova. ";"2018-01-19 01:31:00";"BenRothenberg";"954164255414042625";12;4;"AusOpen";FALSE;TRUE
"11094";"Ediciones del  con tres o ms  Argentina  argentinos en 3 ronda
 heavy check mark  2005
 heavy check mark  2006
 heavy check mark  2018
 right arrow   ";"2018-01-19 01:30:58";"ATPWorldTour_ES";"954164245700202496";31;9;"AusOpen";FALSE;FALSE
"11095";"The  third round begins tonight. Find out whos playing tonight on ESPN2 at ";"2018-01-19 01:30:16";"marcberman";"954164069560352770";0;0;"AusOpen";FALSE;FALSE
"11096";"With  on court temperature hitting 69C, ""Modify facilities or move Australian Open""  #climatechange ";"2018-01-19 01:30:10";"climatecouncil";"954164044335808512";4;9;"AusOpen climatechange";FALSE;FALSE
"11097";"Margaret Court getting kissed by karma with the schedule.   ";"2018-01-19 01:30:08";"wtaoutsider";"954164037297823745";0;0;"AusOpen";FALSE;TRUE
"11098";"Elina #Svitolina  Ukraine  v Marta #Kostyuk  Ukraine 
Rod Laver Arena at 12:30pm  ";"2018-01-19 01:30:00";"TennisAusGIG";"954164003021836288";3;0;"Svitolina Kostyuk AusOpen";FALSE;FALSE
"11099";"Settle in for a night of tennis.  ";"2018-01-19 01:29:40";"CrackedRacquets";"954163919379103744";7;1;"AusOpen";FALSE;FALSE
"11100";"@VFebbo96 She would laugh at you're name too ";"2018-01-19 01:29:27";"damomcfadden";"954163863464787969";0;0;"AusOpen";FALSE;FALSE
"11101";"So many things going on!  ";"2018-01-19 01:29:23";"erangatennakoon";"954163846087757824";0;0;"AusOpen";FALSE;TRUE
"11102";"If the heat policy isn't implemented today, then ... OH BOY!!!!! ";"2018-01-19 01:29:16";"Cullinan96";"954163817121923073";0;0;"AusOpen";FALSE;FALSE
"11103";" tennis  

BREAK Edmund 7-6(0) 3-3 Basilashvili *
Real lapse there... 

LIVE BLOG  right arrow  ";"2018-01-19 01:29:05";"britwatchsports";"954163771534032896";0;0;"AusOpen";FALSE;FALSE
"11104";"So the  Thailand doesn't want this ride to ""Kumkhum"" to an end, eh? Levels the match. ";"2018-01-19 01:29:05";"SportsDroppings";"954163771441758208";0;0;"AusOpen";FALSE;FALSE
"11105";"Players like Denisa Allertova can celebrate. She has won 6 matches already at the  (3 qualys and 3 at the main draw)

It's as if she is the final of a Grand Slam. Well done!";"2018-01-19 01:28:51";"fredneumann";"954163714336452608";0;0;"AusOpen";FALSE;FALSE
"11106";"It's still not over for Denisa #Allertova.

She marches on to 4R after a 6-1 6-4 win over Magda #Linette.

 ";"2018-01-19 01:28:49";"AustralianOpen";"954163706069377025";57;31;"Allertova Linette AusOpen";FALSE;FALSE
"11107";"2 x 5 unit plays up very soon

One favourite 
One very decent underdog

Lets see how we go. Will post once previews finished at 1:30pm - 60 minutes from now

@TheProfitsComAu 

";"2018-01-19 01:28:40";"Ace_TheProfits";"954163666290487296";8;1;"AusOpen";FALSE;FALSE
"11108";"How hot does it have to be for the heat rule to be in operation #ausopen";"2018-01-19 01:28:03";"sirbenson3";"954163513274101762";0;0;"ausopen";FALSE;FALSE
"11109";"@leith_damien @7NewsMelbourne @jodilee_7 Free speech requires a moral compass. The use of wisdom. Most do not want destructive white extremist ideas from #Ch7 in their homes. e can do something about it.  Was a fav channel too. Not even bothering with  atm because of it :/. Highlights on line will do.";"2018-01-19 01:28:03";"AnnQld1";"954163511441072128";0;0;"Ch7 AusOpen";FALSE;FALSE
"11110";"Allertov through in straight sets vs Linette, 6-1 6-4. 
The Czech qualifier (CH #55 in March 2016) came back from 4-1 down in the second. She is currently ranked #130, but this will put her back in Top 100. Linette also set for a new CH in the 50s (currently #64).";"2018-01-19 01:27:59";"drwhofan194";"954163497293746177";0;0;"AusOpen";FALSE;FALSE
"11111";"What really irks me about that Industry Super Funds ad is that the man on the left puts his hand on the other man's shoulder, but when the camera pans to a side view they are clearly too far away from each other for him to reach the shoulder #ausopen";"2018-01-19 01:27:47";"LukeBots";"954163446538387457";2;0;"ausopen";FALSE;FALSE
"11112";"A strong response from Kumkhum.

She levels the score vs Martic 3-6 6-3 to force a decider on @RodLaverArena. 

 ";"2018-01-19 01:27:43";"AustralianOpen";"954163429056499712";70;24;"AusOpen";FALSE;FALSE
"11113";" Spain (10) Carreno Busta &amp;  Luxembourg (23) Muller are up next on TSN3! ";"2018-01-19 01:27:32";"TSNTennis";"954163381531041792";1;0;"AusOpen";FALSE;FALSE
"11114";"Denis Shapovalov has established himself as one of the most entertaining players to watch!  2018 #AustralianOpen @denis_shapo";"2018-01-19 01:27:29";"ktuckstweets";"954163369669529601";0;0;"AusOpen AusOpen2018 AustralianOpen";FALSE;FALSE
"11115";"Love that the Bryan Brothers are first up on Hisense. Its a rarity to see doubles on TV (excl the Williams Sisters).  ";"2018-01-19 01:27:15";"Tri_Sasha";"954163311133777920";0;0;"AusOpen";FALSE;FALSE
"11116";"Denisa Allertova through to a first Round of 16 at a major with a straight sets win over Magda Linette. She gets the winner of Svitolina-Kostyuk in the next round. #wta #ausopen";"2018-01-19 01:27:04";"jakedavi5";"954163264698617857";0;1;"wta ausopen";FALSE;FALSE
"11117";"Poor of Martic to thorw that set away. From what I've seen, she should he winning this but I'm not sure she can rebound after that. #ausopen";"2018-01-19 01:26:55";"WTAAddict";"954163225288876032";0;0;"ausopen";FALSE;FALSE
"11118";"City streets awash with Flouro- the tradies have knocked off!! Hows it down at the Tennis? @LeoSchlink ";"2018-01-19 01:26:52";"cardendac";"954163215105105925";0;0;"AusOpen";FALSE;FALSE
"11119";"Into the decider we go!

Martic commits double fault on break point and Kumkhum takes the second set 6-3.

 ";"2018-01-19 01:26:48";"FSAsiaLive";"954163196213870593";1;3;"AusOpen";FALSE;FALSE
"11120";"Denisa #Allertova is the first player to progress to 4R at the  after defeating Magda #Linette by 6-1, 6-4. The 24-year-old had some crazy groundstrokes. Catching the ball early and hitting it hard, she managed to hit 23 winners out of the 67 points she won! #tennis";"2018-01-19 01:26:37";"SportsOutsider_";"954163150408044544";0;0;"Allertova AusOpen Linette tennis";FALSE;FALSE
"11121";"Have to question the fitness of some of the women players this Year Yes its Hot and the weather is very demanding BUT the men are playing in the EXCAT same heat and playing in it longer but seem to be handling it so much better ";"2018-01-19 01:25:49";"toffeeman71";"954162949135982592";0;0;"AusOpen";FALSE;FALSE
"11122";"Delpo taking a break to cool off during his practice #ausopen ";"2018-01-19 01:25:29";"GrandSlamGal";"954162867334348801";10;1;"ausopen";FALSE;FALSE
"11123";"THERE'S the #Kumkhum who knocked Bencic out of this contest. Going three on Rod Laver ";"2018-01-19 01:25:28";"JwatksJackie";"954162862431367168";1;0;"Kumkhum AusOpen";FALSE;FALSE
"11124";"I'm sure quite a few people backed Basilashvili today at value odds without realising he is a COMPLETE MUG ";"2018-01-19 01:25:07";"top_rated_tips";"954162774690664448";0;0;"AusOpen";FALSE;FALSE
"11125";"It's getting hot  desert  down there  beach with umbrella 

Players  tennis  are struggling with the extreme heat  sun with face  at @AustralianOpen
 exclamation mark  
";"2018-01-19 01:25:03";"FOXSports_PH";"954162755807924224";0;0;"AusOpen";FALSE;FALSE
"11126";"The Edmund forehand is causing much trouble for Basilashvili. The Briton looks very much in control of this 3rd round tie ";"2018-01-19 01:25:01";"UbiTennisEng";"954162750967762944";1;0;"AusOpen";FALSE;FALSE
"11127";"Nearly 40 degs already  fire  exploding head  no one about, everyones looking for cover at   tennis  ";"2018-01-19 01:24:58";"St_KiKs";"954162735800991744";2;0;"AusOpen";FALSE;FALSE
"11128";"First player into  2nd week? Denisa Allertova, like we were all expecting";"2018-01-19 01:24:51";"josemorgado";"954162704981352448";37;7;"AusOpen";FALSE;FALSE
"11129";" tennis  
* Edmund 7-6(0) 3-2 Basilashvili
ice towels out in full force - temp now at 37 deg.
LIVE BLOG  right arrow  ";"2018-01-19 01:24:43";"britwatchsports";"954162675419725824";0;0;"AusOpen";FALSE;FALSE
"11130";"I live on Aussie time, can't be particularly healthy  face with tears of joy  ";"2018-01-19 01:24:34";"zveljka";"954162633942421505";1;0;"AusOpen";FALSE;FALSE
"11131";" Czechia Allertova defeats  Poland Linette 6-1, 6-4 and will play the winner of  Ukraine Kostyuk /  Ukraine (4) Svitolina in the 4th round.  ";"2018-01-19 01:24:23";"TSNTennis";"954162590388838401";0;0;"AusOpen";FALSE;FALSE
"11132";"Denisa Allertova first into the round of 16. World number 130. Came through the qualifying draw and is yet to drop a set. First time into the round of 16 at a Grand Slam. wow. #ausopen";"2018-01-19 01:24:06";"WTAAddict";"954162516938047488";1;0;"ausopen";FALSE;FALSE
"11133";"It's ova! Denisa Allertova becomes the first player into  fourth round by defeating Magda Linette 6-1, 6-4.

Watch &amp; bet on tennis live at  ";"2018-01-19 01:24:03";"livetennis";"954162504321683457";10;5;"AusOpen";FALSE;FALSE
"11134";"Denisa Allertova from 1-4 down in second set defeats Magda Linette 6-1 6-4 to reach last 16 of #ausopen as a qualifier";"2018-01-19 01:23:53";"TheTennisTalker";"954162465209806849";3;1;"ausopen";FALSE;FALSE
"11135";"Amazing run for Denisa already, from qualies to the second round of  pojd!  flexed biceps ";"2018-01-19 01:23:50";"PliskoPova";"954162451318108160";1;0;"AusOpen";FALSE;FALSE
"11136";"Good luck to our 2016 finalist @ElinaSvitolina in the next match on RLA tonight. She faces compatriot and 15-year-old sensation Marta Kostyuk for a spot in round four  flexed biceps  #ctopentennis #ausopen ";"2018-01-19 01:23:46";"connecticutopen";"954162436239773696";8;2;"ctopentennis ausopen";FALSE;FALSE
